"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"01/09/2023";"0000";"12,5";"12,5";"11,2";"77,0";"88,0";"77,0";"8,6";"9,4";"7,9";"1019,9";"1019,9";"1019,3";"1,1";"125,0";"3,3";"";"0,0"
"01/09/2023";"0100";"12,3";"12,9";"12,3";"80,0";"80,0";"74,0";"8,9";"9,1";"8,3";"1019,9";"1019,9";"1019,7";"0,8";"104,0";"3,3";"";"0,0"
"01/09/2023";"0200";"13,0";"13,0";"12,2";"78,0";"81,0";"78,0";"9,2";"9,6";"8,9";"1019,2";"1019,9";"1019,2";"1,4";"98,0";"4,0";"";"0,0"
"01/09/2023";"0300";"12,6";"13,4";"12,6";"79,0";"80,0";"76,0";"9,2";"9,4";"8,8";"1019,0";"1019,2";"1019,0";"1,3";"70,0";"4,0";"";"0,0"
"01/09/2023";"0400";"12,6";"13,1";"12,6";"79,0";"80,0";"77,0";"8,9";"9,6";"8,9";"1018,6";"1019,0";"1018,6";"1,7";"80,0";"3,8";"";"0,0"
"01/09/2023";"0500";"13,3";"13,4";"12,5";"77,0";"79,0";"76,0";"9,4";"9,5";"9,0";"1018,4";"1018,7";"1018,4";"1,8";"82,0";"3,8";"";"0,0"
"01/09/2023";"0600";"13,3";"13,8";"13,2";"77,0";"77,0";"75,0";"9,3";"9,5";"9,2";"1017,9";"1018,4";"1017,9";"1,8";"88,0";"4,5";"";"0,0"
"01/09/2023";"0700";"13,7";"13,8";"13,3";"79,0";"79,0";"77,0";"10,0";"10,1";"9,4";"1017,9";"1018,0";"1017,8";"2,0";"79,0";"4,5";"";"0,0"
"01/09/2023";"0800";"13,2";"13,7";"13,2";"84,0";"84,0";"78,0";"10,5";"10,6";"9,9";"1017,9";"1018,1";"1017,9";"1,5";"96,0";"4,0";"";"0,0"
"01/09/2023";"0900";"13,2";"13,4";"12,8";"89,0";"90,0";"84,0";"11,5";"11,5";"10,6";"1018,1";"1018,2";"1017,9";"1,5";"107,0";"3,5";"";"0,0"
"01/09/2023";"1000";"13,2";"13,2";"12,6";"92,0";"93,0";"88,0";"11,9";"11,9";"11,0";"1018,1";"1018,2";"1018,0";"1,3";"100,0";"2,7";"5,40";"0,0"
"01/09/2023";"1100";"15,9";"15,9";"13,1";"80,0";"92,0";"80,0";"12,4";"12,8";"11,8";"1018,1";"1018,2";"1018,0";"2,8";"88,0";"4,7";"351,40";"0,0"
"01/09/2023";"1200";"16,9";"16,9";"15,9";"79,0";"82,0";"78,0";"13,1";"13,5";"12,4";"1018,0";"1018,4";"1018,0";"3,8";"75,0";"6,7";"1106,60";"0,0"
"01/09/2023";"1300";"18,9";"18,9";"16,8";"75,0";"81,0";"74,0";"14,3";"14,3";"13,2";"1017,8";"1018,1";"1017,8";"3,6";"73,0";"6,5";"1798,00";"0,0"
"01/09/2023";"1400";"20,6";"20,7";"18,7";"70,0";"76,0";"70,0";"14,8";"15,1";"14,0";"1016,4";"1017,8";"1016,4";"4,7";"57,0";"9,0";"2253,40";"0,0"
"01/09/2023";"1500";"21,4";"21,8";"19,6";"69,0";"76,0";"65,0";"15,5";"15,8";"14,4";"1016,3";"1016,7";"1016,1";"4,7";"37,0";"9,1";"2655,00";"0,0"
"01/09/2023";"1600";"20,3";"21,4";"20,0";"74,0";"76,0";"66,0";"15,6";"15,7";"14,6";"1015,5";"1016,3";"1015,5";"4,8";"39,0";"12,0";"1996,40";"0,0"
"01/09/2023";"1700";"19,6";"20,3";"19,6";"78,0";"79,0";"74,0";"15,8";"15,8";"15,2";"1013,5";"1015,5";"1013,4";"5,5";"40,0";"11,5";"858,30";"0,0"
"01/09/2023";"1800";"18,7";"19,7";"18,7";"84,0";"84,0";"78,0";"16,0";"16,1";"15,6";"1013,8";"1013,8";"1013,2";"3,5";"16,0";"11,0";"318,50";"0,0"
"01/09/2023";"1900";"18,0";"18,7";"18,0";"89,0";"89,0";"84,0";"16,2";"16,3";"15,9";"1013,5";"1014,1";"1013,5";"3,1";"26,0";"7,4";"42,60";"0,2"
"01/09/2023";"2000";"17,7";"18,0";"17,3";"90,0";"93,0";"89,0";"16,0";"16,3";"15,9";"1013,4";"1013,5";"1013,1";"3,8";"32,0";"8,9";"18,80";"2,0"
"01/09/2023";"2100";"17,3";"17,7";"17,2";"95,0";"95,0";"89,0";"16,5";"16,5";"15,7";"1012,9";"1013,7";"1012,9";"4,1";"29,0";"8,7";"7,20";"1,8"
"01/09/2023";"2200";"17,7";"17,8";"17,3";"90,0";"95,0";"90,0";"16,0";"16,6";"16,0";"1011,8";"1012,9";"1011,7";"5,0";"51,0";"9,8";"";"0,0"
"01/09/2023";"2300";"17,6";"17,8";"17,5";"86,0";"90,0";"85,0";"15,2";"15,9";"15,1";"1010,6";"1011,8";"1010,6";"6,9";"37,0";"12,1";"";"0,2"
"02/09/2023";"0000";"18,3";"18,3";"17,6";"77,0";"86,0";"77,0";"14,1";"15,2";"14,1";"1010,4";"1010,6";"1010,1";"5,0";"46,0";"13,0";"";"0,0"
"02/09/2023";"0100";"17,9";"18,3";"17,9";"83,0";"83,0";"77,0";"14,9";"14,9";"14,1";"1011,0";"1011,8";"1010,4";"5,0";"37,0";"10,6";"";"0,0"
"02/09/2023";"0200";"17,7";"18,0";"17,6";"86,0";"86,0";"82,0";"15,3";"15,3";"14,9";"1010,7";"1011,0";"1010,6";"5,8";"28,0";"10,9";"";"0,0"
"02/09/2023";"0300";"17,2";"17,7";"17,2";"91,0";"91,0";"86,0";"15,7";"15,7";"15,3";"1009,3";"1010,8";"1009,2";"5,8";"38,0";"12,1";"";"0,0"
"02/09/2023";"0400";"17,1";"17,3";"17,0";"92,0";"93,0";"91,0";"15,9";"15,9";"15,7";"1009,2";"1009,5";"1009,1";"4,9";"33,0";"11,9";"";"0,0"
"02/09/2023";"0500";"17,2";"17,2";"16,9";"92,0";"93,0";"92,0";"15,9";"15,9";"15,8";"1008,2";"1009,2";"1008,2";"4,1";"31,0";"8,8";"";"0,0"
"02/09/2023";"0600";"17,4";"17,6";"17,1";"90,0";"92,0";"89,0";"15,8";"16,0";"15,7";"1007,7";"1008,2";"1007,7";"4,5";"42,0";"9,5";"";"0,0"
"02/09/2023";"0700";"17,2";"17,4";"17,2";"91,0";"91,0";"90,0";"15,8";"15,8";"15,7";"1007,6";"1007,9";"1007,5";"4,4";"38,0";"9,4";"";"0,0"
"02/09/2023";"0800";"17,3";"17,4";"17,2";"91,0";"92,0";"91,0";"15,9";"15,9";"15,8";"1007,4";"1007,6";"1007,0";"3,3";"23,0";"8,6";"";"0,0"
"02/09/2023";"0900";"17,0";"17,4";"17,0";"93,0";"93,0";"91,0";"15,9";"16,0";"15,8";"1008,0";"1008,0";"1007,4";"2,6";"10,0";"5,9";"";"0,0"
"02/09/2023";"1000";"16,4";"17,0";"16,4";"96,0";"96,0";"93,0";"15,7";"16,0";"15,6";"1008,2";"1008,2";"1007,9";"1,2";"59,0";"5,1";"1,50";"0,0"
"02/09/2023";"1100";"17,1";"17,1";"16,4";"95,0";"96,0";"95,0";"16,2";"16,2";"15,7";"1008,5";"1008,5";"1007,9";"1,2";"51,0";"2,2";"173,80";"0,0"
"02/09/2023";"1200";"18,5";"18,5";"17,1";"88,0";"95,0";"87,0";"16,6";"16,6";"16,2";"1008,7";"1008,7";"1008,5";"2,0";"359,0";"3,6";"596,90";"0,0"
"02/09/2023";"1300";"19,6";"19,7";"18,6";"83,0";"89,0";"83,0";"16,7";"16,9";"16,2";"1009,6";"1009,7";"1008,7";"2,6";"320,0";"4,6";"1218,10";"0,0"
"02/09/2023";"1400";"20,9";"21,0";"19,6";"77,0";"84,0";"77,0";"16,7";"17,6";"16,5";"1009,5";"1009,8";"1009,5";"2,6";"321,0";"4,3";"1660,20";"0,0"
"02/09/2023";"1500";"22,2";"22,2";"20,9";"72,0";"79,0";"71,0";"16,9";"17,7";"16,3";"1008,9";"1009,5";"1008,8";"3,1";"296,0";"6,2";"1791,70";"0,0"
"02/09/2023";"1600";"22,4";"22,5";"22,0";"70,0";"73,0";"69,0";"16,6";"17,2";"16,3";"1008,5";"1008,9";"1008,5";"3,7";"288,0";"6,4";"1811,10";"0,0"
"02/09/2023";"1700";"22,3";"23,3";"22,3";"70,0";"71,0";"67,0";"16,6";"17,6";"16,3";"1007,6";"1008,5";"1007,5";"3,2";"225,0";"6,1";"1801,70";"0,0"
"02/09/2023";"1800";"22,9";"23,3";"22,0";"70,0";"73,0";"69,0";"17,1";"17,6";"16,4";"1007,6";"1007,7";"1007,5";"2,2";"235,0";"5,9";"1431,20";"0,0"
"02/09/2023";"1900";"22,7";"22,9";"22,3";"71,0";"72,0";"69,0";"17,2";"17,4";"16,7";"1007,5";"1007,7";"1007,4";"1,8";"224,0";"4,5";"1030,40";"0,0"
"02/09/2023";"2000";"20,3";"22,8";"20,3";"78,0";"78,0";"69,0";"16,3";"17,2";"16,3";"1007,7";"1007,7";"1007,4";"1,4";"165,0";"4,3";"607,20";"0,0"
"02/09/2023";"2100";"18,8";"20,3";"18,8";"85,0";"85,0";"77,0";"16,2";"16,3";"16,0";"1008,6";"1008,6";"1007,7";"1,3";"124,0";"4,5";"196,80";"0,0"
"02/09/2023";"2200";"18,0";"18,8";"18,0";"89,0";"89,0";"85,0";"16,1";"16,2";"16,1";"1009,6";"1009,6";"1008,6";"1,5";"163,0";"3,4";"4,50";"0,0"
"02/09/2023";"2300";"17,1";"18,0";"17,0";"93,0";"93,0";"88,0";"15,9";"16,0";"15,7";"1010,2";"1010,2";"1009,5";"0,9";"155,0";"4,4";"";"0,0"
"03/09/2023";"0000";"15,6";"17,1";"15,6";"96,0";"96,0";"92,0";"15,0";"15,9";"15,0";"1010,9";"1011,0";"1010,2";"1,7";"164,0";"4,3";"";"0,0"
"03/09/2023";"0100";"15,1";"15,6";"15,1";"98,0";"98,0";"96,0";"14,7";"15,0";"14,7";"1010,8";"1011,1";"1010,7";"1,9";"170,0";"5,3";"";"0,0"
"03/09/2023";"0200";"14,9";"15,1";"14,9";"98,0";"98,0";"98,0";"14,6";"14,7";"14,5";"1011,0";"1011,0";"1010,3";"1,6";"169,0";"4,9";"";"0,0"
"03/09/2023";"0300";"14,9";"15,0";"14,9";"98,0";"98,0";"98,0";"14,6";"14,7";"14,6";"1011,1";"1011,4";"1011,0";"1,7";"168,0";"4,9";"";"0,0"
"03/09/2023";"0400";"14,9";"15,0";"14,8";"98,0";"98,0";"98,0";"14,6";"14,7";"14,4";"1010,5";"1011,1";"1010,5";"1,6";"150,0";"5,8";"";"0,0"
"03/09/2023";"0500";"15,3";"15,3";"14,9";"98,0";"98,0";"98,0";"15,0";"15,0";"14,6";"1010,9";"1011,1";"1010,5";"1,4";"182,0";"4,7";"";"0,0"
"03/09/2023";"0600";"15,3";"15,4";"15,2";"98,0";"98,0";"98,0";"15,0";"15,0";"14,9";"1010,5";"1011,3";"1009,9";"1,8";"176,0";"4,9";"";"0,0"
"03/09/2023";"0700";"15,4";"15,4";"15,2";"98,0";"98,0";"98,0";"15,1";"15,1";"14,9";"1009,3";"1010,7";"1009,3";"2,3";"159,0";"6,0";"";"0,0"
"03/09/2023";"0800";"15,3";"15,4";"15,3";"96,0";"98,0";"96,0";"14,7";"15,2";"14,7";"1010,3";"1010,3";"1009,0";"1,8";"177,0";"6,0";"";"0,0"
"03/09/2023";"0900";"15,4";"15,4";"15,3";"96,0";"96,0";"96,0";"14,7";"14,8";"14,7";"1010,1";"1010,6";"1010,1";"2,0";"114,0";"4,5";"";"0,0"
"03/09/2023";"1000";"15,5";"15,6";"15,4";"95,0";"96,0";"94,0";"14,7";"14,8";"14,6";"1011,0";"1011,0";"1009,9";"0,9";"173,0";"5,0";"0,40";"0,0"
"03/09/2023";"1100";"15,3";"15,5";"15,2";"98,0";"98,0";"95,0";"14,9";"14,9";"14,6";"1011,3";"1011,4";"1010,9";"1,1";"122,0";"2,8";"46,10";"2,0"
"03/09/2023";"1200";"15,2";"15,4";"15,2";"97,0";"98,0";"97,0";"14,8";"15,0";"14,8";"1011,6";"1011,8";"1011,2";"1,5";"123,0";"3,3";"70,70";"0,0"
"03/09/2023";"1300";"15,1";"15,2";"15,0";"97,0";"97,0";"97,0";"14,7";"14,8";"14,6";"1010,1";"1011,9";"1010,1";"4,0";"88,0";"6,5";"125,00";"0,6"
"03/09/2023";"1400";"15,4";"15,4";"15,1";"97,0";"97,0";"97,0";"14,9";"14,9";"14,7";"1010,0";"1010,3";"1009,4";"3,5";"63,0";"6,9";"354,90";"0,0"
"03/09/2023";"1500";"16,1";"16,1";"15,4";"95,0";"97,0";"94,0";"15,3";"15,3";"14,9";"1009,9";"1010,2";"1009,7";"2,0";"27,0";"6,0";"476,20";"0,0"
"03/09/2023";"1600";"16,7";"16,8";"16,0";"92,0";"95,0";"92,0";"15,4";"15,5";"15,1";"1010,9";"1011,3";"1009,8";"1,5";"335,0";"4,6";"468,70";"0,0"
"03/09/2023";"1700";"17,1";"17,3";"16,7";"92,0";"93,0";"91,0";"15,7";"16,0";"15,4";"1008,9";"1010,9";"1008,6";"2,1";"94,0";"4,2";"502,40";"0,0"
"03/09/2023";"1800";"16,9";"17,2";"16,9";"95,0";"95,0";"91,0";"16,0";"16,1";"15,6";"1010,2";"1010,6";"1008,5";"1,4";"330,0";"3,8";"200,90";"0,8"
"03/09/2023";"1900";"16,8";"16,9";"16,7";"97,0";"97,0";"95,0";"16,3";"16,3";"16,0";"1008,9";"1010,3";"1008,8";"2,4";"63,0";"4,2";"188,30";"1,6"
"03/09/2023";"2000";"16,6";"16,9";"16,6";"97,0";"97,0";"96,0";"16,1";"16,4";"16,0";"1004,2";"1009,7";"1004,2";"4,8";"88,0";"10,8";"118,10";"0,0"
"03/09/2023";"2100";"17,0";"17,2";"16,6";"97,0";"98,0";"96,0";"16,5";"16,7";"16,1";"1008,5";"1008,6";"1003,5";"2,3";"24,0";"10,8";"47,90";"0,2"
"03/09/2023";"2200";"16,7";"17,0";"16,7";"97,0";"97,0";"97,0";"16,3";"16,5";"16,2";"1007,9";"1008,7";"1005,3";"1,0";"88,0";"4,8";"";"0,0"
"03/09/2023";"2300";"16,5";"16,8";"16,5";"98,0";"98,0";"97,0";"16,1";"16,3";"16,1";"1008,1";"1008,2";"1006,5";"0,2";"1,0";"4,4";"";"0,0"
"04/09/2023";"0000";"16,2";"16,5";"16,1";"98,0";"98,0";"98,0";"15,9";"16,1";"15,7";"1008,3";"1008,4";"1007,6";"0,9";"84,0";"2,0";"";"0,0"
"04/09/2023";"0100";"16,3";"16,4";"16,2";"98,0";"98,0";"98,0";"16,0";"16,1";"15,8";"1007,7";"1008,3";"1007,7";"1,2";"72,0";"2,8";"";"0,0"
"04/09/2023";"0200";"16,5";"16,5";"16,3";"98,0";"98,0";"98,0";"16,2";"16,2";"16,0";"1007,2";"1007,7";"1006,8";"1,3";"68,0";"2,8";"";"0,0"
"04/09/2023";"0300";"16,1";"16,5";"16,0";"98,0";"98,0";"98,0";"15,8";"16,2";"15,7";"1007,7";"1007,9";"1006,9";"1,0";"193,0";"2,3";"";"0,0"
"04/09/2023";"0400";"16,2";"16,2";"16,0";"98,0";"98,0";"98,0";"15,9";"15,9";"15,7";"1007,3";"1008,0";"1007,2";"1,0";"107,0";"2,2";"";"0,2"
"04/09/2023";"0500";"16,2";"16,3";"16,2";"98,0";"98,0";"98,0";"15,9";"16,0";"15,9";"1007,4";"1007,5";"1006,2";"1,8";"208,0";"3,0";"";"0,0"
"04/09/2023";"0600";"16,1";"16,2";"16,0";"98,0";"98,0";"98,0";"15,8";"15,9";"15,7";"1007,2";"1007,4";"1006,5";"1,0";"183,0";"3,0";"";"0,0"
"04/09/2023";"0700";"16,1";"16,2";"16,1";"98,0";"98,0";"98,0";"15,8";"15,9";"15,8";"1006,3";"1007,3";"1006,2";"1,4";"191,0";"4,5";"";"0,0"
"04/09/2023";"0800";"15,8";"16,1";"15,8";"98,0";"98,0";"98,0";"15,5";"15,8";"15,5";"1005,8";"1006,5";"1005,4";"3,1";"197,0";"5,9";"0,30";"0,0"
"04/09/2023";"0900";"15,7";"15,9";"15,7";"98,0";"98,0";"98,0";"15,4";"15,6";"15,4";"1006,2";"1006,4";"1005,8";"0,9";"105,0";"5,9";"";"0,0"
"04/09/2023";"1000";"15,8";"15,8";"15,7";"98,0";"98,0";"98,0";"15,5";"15,5";"15,4";"1006,4";"1006,7";"1006,1";"1,0";"249,0";"2,1";"1,10";"0,0"
"04/09/2023";"1100";"15,6";"15,9";"15,6";"98,0";"98,0";"98,0";"15,3";"15,6";"15,3";"1005,8";"1007,2";"1005,6";"2,4";"205,0";"4,5";"53,60";"0,6"
"04/09/2023";"1200";"15,9";"15,9";"15,6";"98,0";"98,0";"98,0";"15,6";"15,6";"15,3";"1007,0";"1007,0";"1005,7";"2,1";"222,0";"4,1";"66,70";"0,2"
"04/09/2023";"1300";"15,9";"15,9";"15,9";"98,0";"98,0";"98,0";"15,6";"15,6";"15,5";"1009,4";"1009,5";"1007,0";"2,9";"232,0";"6,1";"73,20";"5,2"
"04/09/2023";"1400";"16,5";"16,5";"15,9";"98,0";"98,0";"98,0";"16,3";"16,3";"15,6";"1008,7";"1009,6";"1008,7";"4,4";"213,0";"8,8";"429,70";"3,0"
"04/09/2023";"1500";"16,3";"16,7";"16,3";"94,0";"99,0";"94,0";"15,2";"16,4";"15,2";"1008,5";"1008,8";"1008,3";"6,0";"200,0";"9,7";"647,30";"0,0"
"04/09/2023";"1600";"15,3";"16,3";"15,2";"96,0";"96,0";"93,0";"14,7";"15,3";"14,6";"1008,1";"1008,7";"1008,1";"6,5";"203,0";"10,7";"442,00";"0,0"
"04/09/2023";"1700";"15,0";"15,6";"15,0";"98,0";"98,0";"96,0";"14,6";"15,1";"14,6";"1007,2";"1008,4";"1007,2";"6,3";"200,0";"11,5";"421,50";"0,0"
"04/09/2023";"1800";"14,7";"15,1";"14,7";"98,0";"98,0";"98,0";"14,4";"14,7";"14,4";"1007,5";"1007,6";"1006,1";"5,9";"201,0";"12,4";"311,40";"0,4"
"04/09/2023";"1900";"15,0";"15,0";"14,6";"97,0";"98,0";"97,0";"14,6";"14,6";"14,3";"1008,7";"1008,8";"1007,4";"6,2";"205,0";"12,1";"186,20";"1,2"
"04/09/2023";"2000";"14,4";"15,0";"14,4";"96,0";"97,0";"96,0";"13,9";"14,6";"13,8";"1009,2";"1009,4";"1008,7";"5,6";"199,0";"13,5";"162,90";"1,0"
"04/09/2023";"2100";"14,3";"14,4";"14,3";"97,0";"97,0";"96,0";"13,8";"13,9";"13,8";"1009,1";"1009,4";"1009,0";"5,9";"192,0";"13,2";"82,60";"0,2"
"04/09/2023";"2200";"13,5";"14,3";"13,5";"97,0";"97,0";"96,0";"13,1";"13,8";"13,0";"1009,9";"1009,9";"1009,1";"7,9";"197,0";"13,9";"4,30";"0,6"
"04/09/2023";"2300";"13,2";"13,6";"13,2";"96,0";"97,0";"95,0";"12,5";"13,1";"12,5";"1011,5";"1011,5";"1009,7";"9,0";"198,0";"17,5";"";"0,8"
"05/09/2023";"0000";"13,0";"13,2";"12,8";"94,0";"96,0";"94,0";"12,1";"12,5";"12,1";"1013,5";"1013,5";"1011,4";"7,2";"201,0";"15,3";"";"1,6"
"05/09/2023";"0100";"12,6";"13,1";"12,6";"94,0";"94,0";"93,0";"11,7";"12,1";"11,7";"1016,1";"1016,1";"1013,4";"6,7";"209,0";"14,0";"";"1,4"
"05/09/2023";"0200";"11,8";"12,6";"11,8";"89,0";"94,0";"89,0";"10,1";"11,7";"10,1";"1017,1";"1017,1";"1016,0";"6,1";"213,0";"12,3";"";"1,0"
"05/09/2023";"0300";"11,5";"11,8";"11,4";"81,0";"89,0";"81,0";"8,3";"10,0";"8,3";"1017,2";"1017,2";"1015,9";"6,0";"214,0";"13,1";"";"0,0"
"05/09/2023";"0400";"11,0";"11,5";"11,0";"84,0";"84,0";"78,0";"8,5";"8,5";"7,8";"1016,9";"1017,7";"1016,9";"6,8";"214,0";"11,8";"";"0,0"
"05/09/2023";"0500";"10,4";"11,0";"10,3";"86,0";"87,0";"84,0";"8,2";"8,5";"8,2";"1017,1";"1017,3";"1016,6";"4,9";"217,0";"11,1";"";"0,0"
"05/09/2023";"0600";"9,9";"10,6";"9,9";"81,0";"86,0";"77,0";"6,7";"8,1";"6,5";"1018,0";"1018,4";"1017,1";"5,1";"220,0";"12,2";"";"0,0"
"05/09/2023";"0700";"9,7";"10,0";"9,6";"80,0";"81,0";"77,0";"6,4";"6,8";"6,1";"1018,4";"1018,4";"1018,0";"4,8";"215,0";"9,4";"";"0,0"
"05/09/2023";"0800";"8,4";"9,7";"8,4";"87,0";"87,0";"80,0";"6,3";"6,5";"6,3";"1019,8";"1020,0";"1018,4";"2,6";"234,0";"9,1";"";"0,0"
"05/09/2023";"0900";"7,9";"8,4";"7,9";"90,0";"90,0";"87,0";"6,5";"6,5";"6,3";"1020,9";"1020,9";"1019,3";"2,5";"239,0";"5,5";"";"0,0"
"05/09/2023";"1000";"7,7";"8,0";"7,5";"93,0";"93,0";"90,0";"6,7";"6,7";"6,4";"1021,8";"1021,8";"1020,9";"2,1";"237,0";"5,0";"12,90";"0,0"
"05/09/2023";"1100";"10,4";"10,4";"7,7";"85,0";"94,0";"85,0";"8,0";"8,0";"6,8";"1022,9";"1022,9";"1021,8";"3,0";"228,0";"5,8";"410,90";"0,0"
"05/09/2023";"1200";"11,7";"11,7";"10,3";"82,0";"85,0";"81,0";"8,7";"8,7";"7,7";"1023,7";"1023,7";"1022,9";"4,4";"217,0";"7,7";"1053,40";"0,0"
"05/09/2023";"1300";"12,1";"12,6";"11,4";"74,0";"82,0";"73,0";"7,6";"9,0";"7,6";"1024,9";"1024,9";"1023,7";"4,6";"214,0";"7,9";"1663,60";"0,0"
"05/09/2023";"1400";"13,0";"13,5";"12,0";"69,0";"76,0";"67,0";"7,5";"8,4";"7,1";"1025,8";"1025,9";"1024,9";"5,1";"207,0";"9,2";"1934,60";"0,0"
"05/09/2023";"1500";"13,6";"14,2";"13,0";"71,0";"71,0";"64,0";"8,3";"8,6";"6,9";"1025,5";"1026,0";"1025,5";"4,3";"201,0";"9,2";"2015,20";"0,0"
"05/09/2023";"1600";"14,5";"14,5";"12,9";"69,0";"74,0";"68,0";"8,8";"9,3";"7,9";"1026,0";"1026,1";"1025,4";"4,4";"198,0";"9,5";"2211,50";"0,0"
"05/09/2023";"1700";"13,5";"14,9";"13,2";"69,0";"73,0";"67,0";"7,8";"9,3";"7,7";"1025,8";"1026,0";"1025,6";"5,0";"193,0";"9,9";"2407,50";"0,0"
"05/09/2023";"1800";"13,2";"14,4";"13,2";"68,0";"71,0";"65,0";"7,4";"8,7";"7,1";"1025,6";"1025,8";"1025,4";"4,4";"187,0";"9,9";"2399,60";"0,0"
"05/09/2023";"1900";"12,9";"13,7";"12,6";"65,0";"69,0";"64,0";"6,5";"7,8";"6,5";"1026,0";"1026,1";"1025,6";"4,0";"179,0";"9,2";"1879,70";"0,0"
"05/09/2023";"2000";"11,8";"13,2";"11,8";"67,0";"69,0";"66,0";"6,0";"7,4";"5,9";"1026,2";"1026,2";"1025,9";"3,6";"184,0";"8,0";"1168,70";"0,0"
"05/09/2023";"2100";"10,5";"11,9";"10,5";"71,0";"74,0";"67,0";"5,3";"6,4";"5,3";"1026,9";"1027,1";"1026,0";"3,2";"181,0";"8,3";"391,60";"0,0"
"05/09/2023";"2200";"9,5";"10,5";"9,2";"77,0";"79,0";"71,0";"5,6";"5,9";"5,4";"1027,1";"1027,2";"1026,6";"2,0";"181,0";"7,5";"5,60";"0,0"
"05/09/2023";"2300";"9,1";"9,6";"9,0";"80,0";"81,0";"76,0";"5,8";"6,0";"5,5";"1027,7";"1027,7";"1027,0";"1,8";"181,0";"4,7";"";"0,0"
"06/09/2023";"0000";"8,3";"9,3";"8,3";"84,0";"84,0";"78,0";"5,6";"5,8";"5,4";"1028,3";"1028,3";"1027,6";"1,0";"189,0";"4,7";"";"0,0"
"06/09/2023";"0100";"7,8";"8,3";"7,8";"85,0";"88,0";"83,0";"5,4";"6,0";"5,4";"1028,5";"1028,5";"1028,3";"1,0";"183,0";"2,8";"";"0,0"
"06/09/2023";"0200";"7,3";"7,8";"7,0";"91,0";"91,0";"85,0";"5,9";"5,9";"5,2";"1029,2";"1029,2";"1028,5";"0,6";"216,0";"2,7";"";"0,0"
"06/09/2023";"0300";"6,9";"7,3";"6,5";"94,0";"95,0";"91,0";"6,0";"6,2";"5,5";"1029,0";"1029,2";"1028,7";"1,0";"189,0";"2,2";"";"0,0"
"06/09/2023";"0400";"6,6";"7,1";"6,1";"96,0";"96,0";"92,0";"5,9";"6,1";"5,1";"1028,7";"1029,1";"1028,6";"0,8";"192,0";"2,2";"";"0,0"
"06/09/2023";"0500";"6,1";"6,7";"6,1";"95,0";"96,0";"94,0";"5,3";"6,1";"5,3";"1027,9";"1028,8";"1027,9";"0,9";"183,0";"2,1";"";"0,0"
"06/09/2023";"0600";"6,2";"6,5";"6,0";"96,0";"96,0";"95,0";"5,6";"5,9";"5,2";"1027,6";"1027,9";"1027,6";"0,3";"181,0";"2,1";"";"0,0"
"06/09/2023";"0700";"6,7";"7,0";"6,0";"94,0";"97,0";"94,0";"5,8";"6,3";"5,5";"1027,3";"1027,7";"1026,9";"0,4";"141,0";"1,6";"";"0,0"
"06/09/2023";"0800";"6,2";"7,3";"6,1";"96,0";"96,0";"91,0";"5,5";"6,5";"5,3";"1027,8";"1028,0";"1027,3";"0,4";"213,0";"2,2";"";"0,0"
"06/09/2023";"0900";"6,5";"6,7";"5,9";"97,0";"98,0";"96,0";"6,1";"6,4";"5,3";"1028,1";"1028,2";"1027,6";"0,8";"206,0";"2,3";"";"0,0"
"06/09/2023";"1000";"7,4";"7,4";"6,2";"98,0";"98,0";"97,0";"7,2";"7,2";"5,9";"1028,1";"1028,3";"1027,9";"0,6";"201,0";"1,8";"21,60";"0,0"
"06/09/2023";"1100";"12,0";"12,0";"7,3";"81,0";"98,0";"80,0";"8,8";"9,8";"7,1";"1028,6";"1028,8";"1028,1";"1,8";"139,0";"4,2";"513,40";"0,0"
"06/09/2023";"1200";"13,3";"13,8";"12,0";"71,0";"82,0";"70,0";"8,2";"9,2";"7,8";"1028,7";"1028,8";"1028,6";"3,2";"98,0";"6,2";"1373,90";"0,0"
"06/09/2023";"1300";"14,4";"14,8";"13,3";"65,0";"73,0";"62,0";"8,0";"9,2";"7,5";"1028,7";"1029,0";"1028,6";"2,7";"113,0";"6,4";"1939,00";"0,0"
"06/09/2023";"1400";"15,1";"15,3";"14,3";"62,0";"66,0";"61,0";"7,7";"8,8";"7,4";"1027,8";"1028,7";"1027,8";"3,6";"98,0";"7,9";"2457,50";"0,0"
"06/09/2023";"1500";"15,9";"15,9";"14,8";"59,0";"64,0";"58,0";"7,9";"8,8";"7,2";"1027,8";"1027,9";"1027,5";"4,1";"96,0";"8,4";"2800,30";"0,0"
"06/09/2023";"1600";"15,8";"16,3";"15,4";"66,0";"67,0";"57,0";"9,5";"9,8";"7,5";"1027,0";"1027,9";"1027,0";"4,7";"92,0";"8,4";"2871,20";"0,0"
