"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"20/09/2022";"1800";"15,1";"15,5";"14,9";"80,0";"80,0";"78,0";"11,6";"12,0";"11,4";"1014,5";"1014,5";"1014,2";"4,5";"194,0";"10,1";"742,80";"0,0"
"20/09/2022";"1900";"14,6";"15,3";"14,5";"80,0";"81,0";"78,0";"11,2";"11,8";"11,0";"1014,9";"1015,0";"1014,5";"3,8";"192,0";"7,9";"678,60";"0,0"
"20/09/2022";"2000";"14,0";"14,6";"14,0";"80,0";"81,0";"80,0";"10,6";"11,2";"10,6";"1015,4";"1015,4";"1014,9";"3,6";"192,0";"7,5";"169,30";"0,0"
"20/09/2022";"2100";"13,7";"14,1";"13,6";"83,0";"83,0";"80,0";"10,7";"10,9";"10,7";"1015,0";"1015,4";"1015,0";"3,4";"173,0";"7,2";"124,90";"0,0"
"20/09/2022";"2200";"13,3";"13,7";"13,2";"83,0";"83,0";"82,0";"10,5";"10,8";"10,4";"1015,7";"1015,7";"1014,9";"3,0";"192,0";"7,2";"12,80";"0,0"
"20/09/2022";"2300";"13,2";"13,3";"13,1";"84,0";"84,0";"83,0";"10,5";"10,5";"10,4";"1016,5";"1016,6";"1015,7";"3,2";"205,0";"6,5";"";"0,0"
"21/09/2022";"0000";"13,1";"13,2";"13,0";"82,0";"84,0";"82,0";"10,1";"10,5";"10,1";"1017,0";"1017,3";"1016,5";"3,0";"195,0";"5,8";"";"0,0"
"21/09/2022";"0100";"12,9";"13,1";"12,8";"83,0";"83,0";"82,0";"10,1";"10,1";"9,9";"1017,2";"1017,3";"1016,8";"2,2";"188,0";"5,2";"0,20";"0,0"
"21/09/2022";"0200";"12,9";"12,9";"12,8";"85,0";"85,0";"83,0";"10,4";"10,4";"10,0";"1016,6";"1017,1";"1016,5";"2,0";"183,0";"5,3";"";"0,0"
"21/09/2022";"0300";"13,0";"13,0";"12,9";"85,0";"85,0";"85,0";"10,5";"10,6";"10,4";"1016,1";"1016,6";"1015,1";"1,2";"183,0";"6,5";"";"0,0"
"21/09/2022";"0400";"12,9";"13,1";"12,9";"84,0";"85,0";"84,0";"10,3";"10,7";"10,3";"1016,1";"1016,2";"1015,8";"1,4";"165,0";"5,2";"";"0,0"
"21/09/2022";"0500";"12,8";"12,9";"12,8";"85,0";"85,0";"84,0";"10,3";"10,4";"10,3";"1015,2";"1016,1";"1014,4";"1,6";"181,0";"4,8";"";"0,0"
"21/09/2022";"0600";"12,7";"12,9";"12,7";"86,0";"86,0";"85,0";"10,4";"10,5";"10,4";"1015,0";"1015,8";"1015,0";"1,0";"198,0";"3,2";"";"0,0"
"21/09/2022";"0700";"12,5";"12,7";"12,4";"87,0";"87,0";"86,0";"10,4";"10,4";"10,2";"1015,0";"1015,1";"1014,5";"1,7";"228,0";"3,0";"";"0,0"
"21/09/2022";"0800";"12,4";"12,5";"12,4";"87,0";"87,0";"87,0";"10,4";"10,5";"10,4";"1015,1";"1015,2";"1014,9";"2,4";"202,0";"3,6";"";"0,0"
"21/09/2022";"0900";"12,5";"12,5";"12,4";"86,0";"87,0";"86,0";"10,3";"10,4";"10,3";"1015,2";"1015,4";"1015,0";"1,8";"194,0";"4,8";"";"0,0"
"21/09/2022";"1000";"12,5";"12,5";"12,4";"87,0";"87,0";"86,0";"10,3";"10,3";"10,2";"1015,5";"1015,8";"1015,2";"2,0";"207,0";"4,6";"32,00";"0,0"
"21/09/2022";"1100";"13,0";"13,1";"12,5";"84,0";"87,0";"84,0";"10,5";"10,7";"10,3";"1016,5";"1016,5";"1015,5";"2,1";"177,0";"4,6";"137,40";"0,0"
"21/09/2022";"1200";"13,3";"13,4";"12,9";"86,0";"87,0";"84,0";"10,9";"11,2";"10,4";"1016,6";"1016,7";"1016,5";"2,1";"191,0";"5,4";"336,60";"0,0"
"21/09/2022";"1300";"13,3";"13,7";"13,0";"86,0";"86,0";"83,0";"11,0";"11,1";"10,5";"1016,2";"1016,6";"1016,2";"2,6";"190,0";"6,7";"496,90";"0,0"
"21/09/2022";"1400";"14,0";"14,1";"13,1";"81,0";"87,0";"80,0";"10,7";"11,2";"10,6";"1016,6";"1016,7";"1016,2";"2,3";"196,0";"6,4";"740,40";"0,0"
"21/09/2022";"1500";"14,8";"15,4";"13,9";"76,0";"81,0";"75,0";"10,6";"11,2";"10,4";"1015,7";"1016,6";"1015,7";"3,4";"175,0";"7,4";"1019,80";"0,0"
"21/09/2022";"1600";"15,6";"15,8";"14,5";"74,0";"77,0";"73,0";"11,0";"11,3";"10,3";"1015,0";"1015,7";"1015,0";"3,0";"155,0";"7,4";"1233,00";"0,0"
"21/09/2022";"1700";"15,9";"16,7";"15,3";"71,0";"74,0";"70,0";"10,7";"11,6";"10,3";"1013,4";"1015,0";"1013,3";"3,0";"164,0";"7,9";"2110,90";"0,0"
"21/09/2022";"1800";"15,8";"16,4";"15,1";"71,0";"74,0";"69,0";"10,5";"11,2";"10,2";"1013,3";"1013,6";"1013,2";"2,6";"163,0";"7,7";"1670,20";"0,0"
"21/09/2022";"1900";"15,1";"16,2";"14,9";"72,0";"74,0";"70,0";"10,1";"11,2";"10,0";"1013,6";"1013,6";"1013,1";"2,7";"175,0";"6,9";"1209,60";"0,0"
"21/09/2022";"2000";"14,0";"15,2";"14,0";"76,0";"77,0";"72,0";"9,8";"10,4";"9,8";"1013,4";"1013,9";"1013,3";"2,6";"177,0";"7,7";"464,30";"0,0"
"21/09/2022";"2100";"13,7";"14,0";"13,7";"78,0";"78,0";"76,0";"9,8";"10,0";"9,8";"1013,7";"1013,9";"1013,4";"2,6";"166,0";"7,7";"158,80";"0,0"
"21/09/2022";"2200";"13,5";"13,7";"13,5";"78,0";"78,0";"78,0";"9,9";"9,9";"9,8";"1014,0";"1014,1";"1013,5";"2,7";"164,0";"7,2";"7,30";"0,0"
"21/09/2022";"2300";"13,5";"13,6";"13,4";"78,0";"79,0";"78,0";"9,8";"9,9";"9,8";"1014,6";"1014,6";"1013,9";"1,7";"177,0";"6,1";"";"0,0"
"22/09/2022";"0000";"13,3";"13,5";"13,3";"80,0";"80,0";"78,0";"9,9";"9,9";"9,8";"1014,3";"1014,7";"1014,3";"2,0";"172,0";"4,6";"";"0,0"
"22/09/2022";"0100";"13,6";"13,6";"13,3";"79,0";"80,0";"79,0";"10,0";"10,1";"9,9";"1013,9";"1014,3";"1013,7";"2,3";"156,0";"6,3";"";"0,0"
"22/09/2022";"0200";"13,4";"13,6";"13,4";"81,0";"81,0";"79,0";"10,3";"10,3";"10,0";"1013,6";"1014,2";"1013,6";"2,0";"199,0";"5,5";"";"0,0"
"22/09/2022";"0300";"13,5";"13,5";"13,3";"82,0";"82,0";"81,0";"10,6";"10,6";"10,3";"1013,6";"1013,6";"1013,3";"1,5";"238,0";"3,7";"";"0,0"
"22/09/2022";"0400";"13,7";"13,7";"13,2";"82,0";"84,0";"82,0";"10,7";"10,8";"10,5";"1012,5";"1013,7";"1012,5";"2,3";"179,0";"5,1";"";"0,0"
"22/09/2022";"0500";"14,0";"14,0";"13,7";"82,0";"82,0";"82,0";"10,9";"10,9";"10,7";"1011,6";"1012,5";"1011,6";"2,7";"178,0";"6,1";"";"0,0"
"22/09/2022";"0600";"13,4";"14,1";"13,4";"85,0";"85,0";"81,0";"10,9";"10,9";"10,7";"1011,2";"1011,6";"1011,2";"2,4";"182,0";"6,5";"";"0,0"
"22/09/2022";"0700";"13,7";"13,7";"13,4";"85,0";"86,0";"85,0";"11,2";"11,3";"10,9";"1010,4";"1011,2";"1010,4";"2,3";"165,0";"5,2";"";"0,0"
"22/09/2022";"0800";"13,6";"13,8";"13,6";"85,0";"85,0";"85,0";"11,2";"11,3";"11,2";"1009,6";"1010,4";"1009,6";"3,0";"160,0";"7,8";"";"0,0"
"22/09/2022";"0900";"13,8";"13,8";"13,6";"85,0";"85,0";"85,0";"11,3";"11,3";"11,2";"1010,0";"1010,0";"1009,5";"2,5";"159,0";"7,7";"";"0,0"
"22/09/2022";"1000";"14,2";"14,2";"13,8";"84,0";"85,0";"84,0";"11,6";"11,6";"11,3";"1010,0";"1010,0";"1009,8";"2,8";"146,0";"7,5";"14,80";"0,0"
"22/09/2022";"1100";"13,8";"14,3";"13,8";"88,0";"88,0";"84,0";"11,8";"11,8";"11,5";"1010,0";"1010,0";"1009,8";"3,7";"129,0";"9,6";"93,30";"0,6"
"22/09/2022";"1200";"13,5";"13,8";"13,4";"90,0";"90,0";"88,0";"11,9";"11,9";"11,7";"1009,8";"1010,5";"1009,8";"2,3";"141,0";"8,0";"36,10";"7,2"
"22/09/2022";"1300";"13,6";"13,6";"13,5";"91,0";"91,0";"90,0";"12,1";"12,1";"11,9";"1009,6";"1010,0";"1009,3";"2,2";"182,0";"6,8";"126,00";"3,0"
"22/09/2022";"1400";"13,8";"13,8";"13,4";"91,0";"91,0";"91,0";"12,4";"12,4";"12,0";"1008,7";"1009,6";"1008,7";"2,4";"197,0";"6,4";"253,70";"7,8"
"22/09/2022";"1500";"11,8";"13,9";"11,5";"92,0";"92,0";"91,0";"10,6";"12,5";"10,3";"1008,1";"1009,1";"1008,0";"8,6";"238,0";"18,0";"261,60";"9,8"
"22/09/2022";"1600";"11,4";"11,8";"10,8";"90,0";"92,0";"90,0";"9,7";"10,6";"9,4";"1007,1";"1008,2";"1007,1";"10,7";"205,0";"18,8";"408,30";"4,4"
"22/09/2022";"1700";"11,4";"12,0";"11,2";"87,0";"90,0";"87,0";"9,3";"10,1";"9,1";"1008,9";"1009,0";"1007,1";"8,9";"223,0";"18,1";"664,30";"0,0"
"22/09/2022";"1800";"11,9";"11,9";"11,4";"84,0";"87,0";"83,0";"9,2";"9,5";"8,8";"1009,2";"1009,4";"1008,8";"9,6";"219,0";"17,9";"544,60";"0,2"
"22/09/2022";"1900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"22/09/2022";"2000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"22/09/2022";"2100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"22/09/2022";"2200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"22/09/2022";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"23/09/2022";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"23/09/2022";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"23/09/2022";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"23/09/2022";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"23/09/2022";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"23/09/2022";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"23/09/2022";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"23/09/2022";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"23/09/2022";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"23/09/2022";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"23/09/2022";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"23/09/2022";"1100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"23/09/2022";"1200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"23/09/2022";"1300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"23/09/2022";"1400";"14,5";"15,1";"13,1";"64,0";"72,0";"62,0";"7,8";"9,2";"7,1";"1018,2";"1018,4";"1018,1";"6,9";"222,0";"12,2";"1917,50";"0,0"
"23/09/2022";"1500";"15,5";"15,8";"14,5";"61,0";"65,0";"58,0";"8,0";"8,6";"6,9";"1018,5";"1018,6";"1018,2";"6,6";"215,0";"13,0";"2794,10";"0,0"
"23/09/2022";"1600";"16,7";"16,8";"15,0";"56,0";"61,0";"54,0";"7,8";"8,5";"7,0";"1018,6";"1018,8";"1018,5";"6,4";"223,0";"12,9";"2553,90";"0,0"
"23/09/2022";"1700";"17,1";"17,9";"16,2";"52,0";"56,0";"42,0";"7,1";"7,7";"4,4";"1018,3";"1018,6";"1018,0";"5,6";"195,0";"12,4";"2614,30";"0,0"
"23/09/2022";"1800";"17,2";"17,8";"16,6";"47,0";"53,0";"43,0";"5,8";"7,4";"4,6";"1018,6";"1018,6";"1018,3";"5,8";"208,0";"12,1";"2534,60";"0,0"
"23/09/2022";"1900";"17,0";"17,5";"16,8";"38,0";"48,0";"33,0";"2,4";"6,3";"1,0";"1018,8";"1018,9";"1018,6";"6,4";"216,0";"12,5";"2020,50";"0,0"
"23/09/2022";"2000";"16,2";"17,1";"16,1";"44,0";"44,0";"36,0";"4,1";"4,1";"1,6";"1019,1";"1019,1";"1018,7";"4,5";"203,0";"11,2";"1310,40";"0,0"
"23/09/2022";"2100";"14,2";"16,2";"14,2";"57,0";"57,0";"44,0";"5,9";"5,9";"4,1";"1019,5";"1019,5";"1019,1";"2,7";"194,0";"8,3";"524,20";"0,0"
"23/09/2022";"2200";"12,0";"14,2";"12,0";"67,0";"67,0";"57,0";"5,9";"6,1";"5,7";"1019,9";"1019,9";"1019,5";"1,5";"184,0";"5,9";"23,80";"0,0"
"23/09/2022";"2300";"11,5";"12,2";"11,5";"67,0";"68,0";"65,0";"5,6";"6,2";"5,6";"1020,0";"1020,1";"1019,8";"2,2";"196,0";"4,3";"";"0,0"
"24/09/2022";"0000";"11,2";"11,8";"11,1";"72,0";"72,0";"67,0";"6,2";"6,2";"5,7";"1020,4";"1020,4";"1020,0";"1,8";"191,0";"4,5";"";"0,0"
"24/09/2022";"0100";"11,0";"11,5";"11,0";"72,0";"72,0";"70,0";"6,2";"6,3";"6,0";"1020,8";"1020,8";"1020,4";"1,8";"194,0";"4,7";"";"0,0"
"24/09/2022";"0200";"9,0";"11,2";"9,0";"78,0";"78,0";"71,0";"5,3";"6,2";"5,3";"1020,8";"1020,9";"1020,7";"0,7";"242,0";"4,1";"";"0,0"
"24/09/2022";"0300";"8,0";"9,0";"8,0";"84,0";"84,0";"78,0";"5,5";"5,9";"5,3";"1020,7";"1020,8";"1020,7";"0,6";"289,0";"1,9";"";"0,0"
"24/09/2022";"0400";"7,4";"8,0";"7,3";"88,0";"88,0";"84,0";"5,4";"6,1";"5,3";"1020,5";"1020,8";"1020,5";"0,8";"250,0";"2,5";"";"0,0"
"24/09/2022";"0500";"7,8";"8,0";"6,8";"88,0";"89,0";"88,0";"6,0";"6,2";"5,0";"1020,8";"1020,9";"1020,5";"1,8";"299,0";"3,1";"";"0,0"
"24/09/2022";"0600";"7,4";"7,9";"7,4";"89,0";"89,0";"88,0";"5,7";"6,2";"5,6";"1020,2";"1020,8";"1020,2";"0,7";"264,0";"3,1";"";"0,0"
"24/09/2022";"0700";"7,0";"7,5";"6,9";"89,0";"90,0";"89,0";"5,4";"5,8";"5,3";"1020,0";"1020,2";"1019,9";"0,7";"295,0";"1,8";"";"0,0"
"24/09/2022";"0800";"7,0";"7,5";"6,5";"90,0";"90,0";"89,0";"5,6";"6,0";"4,9";"1020,2";"1020,2";"1019,9";"0,6";"259,0";"1,5";"";"0,0"
"24/09/2022";"0900";"6,4";"7,0";"6,1";"91,0";"91,0";"90,0";"5,0";"5,5";"4,7";"1020,7";"1020,7";"1020,2";"0,6";"277,0";"1,8";"";"0,0"
"24/09/2022";"1000";"7,7";"7,7";"6,0";"92,0";"92,0";"91,0";"6,4";"6,4";"4,6";"1021,5";"1021,5";"1020,7";"0,9";"277,0";"1,5";"94,80";"0,0"
"24/09/2022";"1100";"11,1";"11,1";"7,7";"87,0";"92,0";"87,0";"8,9";"9,0";"6,5";"1022,4";"1022,4";"1021,4";"1,6";"248,0";"3,1";"745,90";"0,0"
"24/09/2022";"1200";"13,9";"13,9";"10,9";"76,0";"87,0";"74,0";"9,7";"9,7";"8,6";"1022,8";"1022,8";"1022,4";"2,5";"237,0";"4,5";"1539,70";"0,0"
"24/09/2022";"1300";"15,2";"15,6";"13,8";"67,0";"76,0";"65,0";"9,2";"10,1";"8,4";"1023,0";"1023,2";"1022,8";"2,6";"219,0";"4,9";"2208,50";"0,0"
"24/09/2022";"1400";"16,9";"17,1";"15,3";"55,0";"67,0";"51,0";"7,7";"9,5";"6,7";"1022,9";"1023,1";"1022,8";"2,4";"196,0";"4,9";"2665,50";"0,0"
"24/09/2022";"1500";"17,6";"18,4";"16,7";"45,0";"55,0";"42,0";"5,5";"7,8";"4,9";"1022,5";"1023,0";"1022,5";"2,4";"193,0";"5,2";"2974,10";"0,0"
"24/09/2022";"1600";"18,1";"18,9";"17,7";"35,0";"46,0";"35,0";"2,6";"6,4";"2,6";"1022,1";"1022,5";"1022,1";"2,9";"157,0";"6,1";"3095,90";"0,0"
"24/09/2022";"1700";"18,0";"18,8";"17,8";"35,0";"39,0";"33,0";"2,4";"4,1";"1,5";"1020,8";"1022,1";"1020,8";"2,4";"141,0";"6,2";"2949,10";"0,0"
"24/09/2022";"1800";"17,7";"18,8";"17,6";"35,0";"43,0";"34,0";"2,2";"5,5";"2,0";"1020,3";"1020,8";"1020,2";"2,8";"147,0";"6,4";"2616,40";"0,0"
"24/09/2022";"1900";"17,2";"18,1";"17,1";"41,0";"42,0";"33,0";"3,6";"4,4";"0,9";"1020,2";"1020,3";"1020,1";"2,4";"117,0";"7,5";"2100,90";"0,0"
"24/09/2022";"2000";"16,0";"17,1";"16,0";"56,0";"56,0";"40,0";"7,1";"7,2";"3,4";"1019,9";"1020,2";"1019,9";"2,2";"101,0";"5,6";"1358,30";"0,0"
"24/09/2022";"2100";"14,5";"16,1";"14,5";"63,0";"63,0";"53,0";"7,5";"7,7";"6,5";"1020,1";"1020,1";"1019,8";"1,8";"106,0";"4,5";"546,30";"0,0"
"24/09/2022";"2200";"13,1";"14,5";"13,0";"75,0";"75,0";"63,0";"8,7";"8,7";"7,5";"1020,4";"1020,5";"1020,1";"1,3";"116,0";"3,5";"23,30";"0,0"
"24/09/2022";"2300";"12,8";"13,2";"12,6";"77,0";"77,0";"75,0";"8,9";"9,0";"8,7";"1020,2";"1020,4";"1020,0";"1,4";"123,0";"3,9";"";"0,0"
"25/09/2022";"0000";"12,8";"12,9";"12,5";"80,0";"80,0";"77,0";"9,3";"9,5";"8,8";"1020,5";"1020,6";"1020,2";"1,7";"119,0";"4,4";"";"0,0"
"25/09/2022";"0100";"12,8";"12,8";"12,5";"81,0";"82,0";"79,0";"9,7";"9,8";"9,2";"1020,8";"1020,8";"1020,5";"1,9";"120,0";"4,8";"";"0,0"
"25/09/2022";"0200";"12,6";"12,8";"12,4";"82,0";"83,0";"81,0";"9,7";"9,7";"9,4";"1020,7";"1020,9";"1020,6";"1,5";"126,0";"3,9";"";"0,0"
"25/09/2022";"0300";"12,5";"12,6";"12,2";"83,0";"83,0";"81,0";"9,6";"9,6";"9,2";"1020,8";"1020,9";"1020,7";"1,1";"101,0";"3,5";"";"0,0"
"25/09/2022";"0400";"12,8";"13,0";"12,4";"85,0";"85,0";"82,0";"10,3";"10,5";"9,5";"1020,6";"1020,8";"1020,5";"1,9";"97,0";"4,4";"";"0,0"
"25/09/2022";"0500";"12,8";"13,0";"12,7";"86,0";"86,0";"85,0";"10,5";"10,6";"10,2";"1020,0";"1020,6";"1020,0";"2,0";"101,0";"4,2";"";"0,0"
"25/09/2022";"0600";"12,8";"12,9";"12,7";"86,0";"87,0";"86,0";"10,5";"10,7";"10,4";"1019,4";"1020,0";"1019,4";"1,3";"108,0";"4,2";"";"0,0"
"25/09/2022";"0700";"12,9";"13,1";"12,7";"86,0";"87,0";"86,0";"10,6";"10,8";"10,5";"1019,1";"1019,4";"1019,0";"1,5";"114,0";"3,6";"";"0,0"
"25/09/2022";"0800";"13,2";"13,3";"12,9";"84,0";"86,0";"84,0";"10,6";"10,8";"10,5";"1019,4";"1019,4";"1019,1";"1,1";"108,0";"4,5";"";"0,0"
"25/09/2022";"0900";"13,5";"13,5";"13,0";"83,0";"85,0";"83,0";"10,7";"10,7";"10,4";"1019,2";"1019,4";"1019,0";"1,7";"113,0";"4,5";"";"0,0"
"25/09/2022";"1000";"14,8";"14,8";"13,4";"78,0";"83,0";"78,0";"11,0";"11,1";"10,5";"1019,5";"1019,5";"1019,1";"3,1";"94,0";"5,6";"111,90";"0,2"
"25/09/2022";"1100";"16,2";"16,3";"14,9";"75,0";"78,0";"75,0";"11,7";"12,1";"11,0";"1019,5";"1019,7";"1019,4";"3,6";"93,0";"6,9";"743,50";"0,0"
"25/09/2022";"1200";"17,3";"17,3";"16,1";"72,0";"76,0";"72,0";"12,2";"12,5";"11,6";"1019,8";"1019,8";"1019,5";"4,8";"90,0";"9,0";"1532,50";"0,0"
"25/09/2022";"1300";"18,0";"18,2";"17,1";"69,0";"72,0";"68,0";"12,2";"12,5";"11,8";"1019,7";"1020,0";"1019,7";"5,3";"89,0";"9,5";"2182,70";"0,0"
"25/09/2022";"1400";"18,6";"19,1";"18,0";"69,0";"70,0";"67,0";"12,8";"13,1";"12,1";"1019,0";"1019,7";"1019,0";"5,2";"86,0";"9,5";"2665,40";"0,0"
"25/09/2022";"1500";"19,4";"19,6";"18,6";"68,0";"70,0";"67,0";"13,4";"13,7";"12,6";"1018,4";"1019,0";"1018,4";"5,3";"89,0";"10,9";"3024,50";"0,0"
"25/09/2022";"1600";"19,3";"19,6";"18,6";"69,0";"71,0";"67,0";"13,5";"14,0";"12,9";"1017,5";"1018,6";"1017,4";"5,6";"86,0";"11,2";"2890,50";"0,0"
"25/09/2022";"1700";"18,1";"19,3";"18,1";"71,0";"72,0";"69,0";"12,8";"13,5";"12,7";"1016,8";"1017,5";"1016,8";"6,4";"90,0";"11,0";"2475,00";"0,0"
"25/09/2022";"1800";"17,5";"18,8";"17,5";"73,0";"74,0";"70,0";"12,6";"13,5";"12,6";"1016,5";"1016,8";"1016,3";"5,9";"87,0";"11,0";"1575,80";"0,0"
"25/09/2022";"1900";"17,3";"17,7";"17,2";"74,0";"75,0";"73,0";"12,6";"12,9";"12,5";"1016,4";"1016,6";"1016,2";"5,5";"85,0";"10,8";"962,30";"0,0"
"25/09/2022";"2000";"16,7";"17,3";"16,7";"77,0";"77,0";"74,0";"12,7";"12,8";"12,5";"1015,9";"1016,4";"1015,8";"5,0";"85,0";"10,3";"494,40";"0,0"
"25/09/2022";"2100";"16,5";"16,8";"16,5";"79,0";"79,0";"77,0";"12,8";"12,8";"12,6";"1016,1";"1016,2";"1015,8";"5,5";"87,0";"10,7";"147,60";"0,0"
"25/09/2022";"2200";"16,4";"16,5";"16,3";"81,0";"81,0";"79,0";"13,2";"13,2";"12,8";"1015,9";"1016,2";"1015,8";"4,3";"80,0";"9,8";"16,70";"0,0"
"25/09/2022";"2300";"16,1";"16,4";"16,1";"85,0";"85,0";"81,0";"13,5";"13,5";"13,1";"1016,1";"1016,3";"1015,9";"4,5";"83,0";"8,9";"";"0,0"
"26/09/2022";"0000";"16,1";"16,2";"16,1";"86,0";"86,0";"85,0";"13,9";"13,9";"13,6";"1016,3";"1016,4";"1016,1";"4,9";"78,0";"10,9";"";"0,0"
"26/09/2022";"0100";"16,0";"16,2";"16,0";"88,0";"88,0";"86,0";"13,9";"14,0";"13,8";"1016,5";"1016,5";"1016,1";"4,5";"71,0";"9,3";"";"0,0"
"26/09/2022";"0200";"16,3";"16,4";"16,0";"86,0";"88,0";"86,0";"14,0";"14,2";"13,9";"1015,8";"1016,5";"1015,8";"4,9";"72,0";"9,0";"";"0,0"
"26/09/2022";"0300";"16,3";"16,4";"16,1";"87,0";"87,0";"86,0";"14,1";"14,2";"13,9";"1015,9";"1016,2";"1015,7";"4,5";"73,0";"9,4";"";"0,0"
"26/09/2022";"0400";"16,2";"16,4";"16,2";"87,0";"87,0";"87,0";"14,2";"14,2";"14,0";"1015,6";"1016,0";"1015,6";"3,3";"71,0";"8,2";"";"0,0"
"26/09/2022";"0500";"15,8";"16,2";"15,8";"89,0";"89,0";"87,0";"14,1";"14,2";"14,0";"1014,4";"1015,6";"1014,4";"2,5";"80,0";"6,2";"";"0,0"
"26/09/2022";"0600";"16,0";"16,0";"15,8";"90,0";"90,0";"89,0";"14,3";"14,4";"14,1";"1014,0";"1014,4";"1014,0";"1,6";"77,0";"4,9";"";"0,0"
"26/09/2022";"0700";"16,4";"16,4";"15,9";"89,0";"90,0";"89,0";"14,5";"14,5";"14,3";"1014,0";"1014,1";"1013,9";"1,7";"54,0";"3,5";"";"0,0"
"26/09/2022";"0800";"16,1";"16,4";"16,1";"89,0";"89,0";"88,0";"14,3";"14,5";"14,2";"1014,2";"1014,3";"1014,0";"1,4";"81,0";"3,2";"";"0,0"
"26/09/2022";"0900";"15,6";"16,1";"15,6";"89,0";"89,0";"89,0";"13,7";"14,2";"13,7";"1013,9";"1014,2";"1013,9";"1,4";"71,0";"3,3";"";"0,0"
"26/09/2022";"1000";"15,8";"15,8";"15,4";"89,0";"89,0";"89,0";"14,0";"14,0";"13,6";"1014,4";"1014,4";"1013,5";"1,9";"60,0";"3,4";"65,80";"0,0"
"26/09/2022";"1100";"16,9";"17,2";"15,8";"87,0";"89,0";"86,0";"14,7";"15,1";"14,0";"1015,1";"1015,2";"1014,4";"1,8";"52,0";"4,6";"506,90";"0,0"
"26/09/2022";"1200";"17,2";"17,3";"16,8";"85,0";"87,0";"84,0";"14,6";"14,8";"14,4";"1015,3";"1015,3";"1015,0";"2,7";"15,0";"4,6";"612,60";"0,0"
"26/09/2022";"1300";"18,2";"18,3";"17,2";"81,0";"85,0";"81,0";"14,9";"15,3";"14,6";"1015,1";"1015,3";"1015,0";"1,9";"323,0";"5,1";"1052,20";"0,0"
"26/09/2022";"1400";"20,0";"20,5";"17,9";"71,0";"82,0";"71,0";"14,6";"15,7";"14,4";"1014,6";"1015,2";"1014,6";"2,1";"321,0";"4,8";"2230,80";"0,0"
"26/09/2022";"1500";"21,2";"21,5";"19,6";"67,0";"73,0";"66,0";"14,9";"15,5";"14,0";"1013,6";"1014,6";"1013,6";"2,0";"324,0";"4,1";"2710,30";"0,0"
"26/09/2022";"1600";"21,1";"21,9";"20,7";"66,0";"69,0";"65,0";"14,4";"15,7";"14,0";"1012,3";"1013,6";"1012,3";"2,6";"31,0";"5,0";"2488,40";"0,0"
"26/09/2022";"1700";"21,9";"22,1";"20,8";"65,0";"68,0";"64,0";"15,1";"15,6";"14,1";"1011,9";"1012,5";"1011,9";"3,1";"347,0";"5,2";"2546,50";"0,0"
"26/09/2022";"1800";"23,4";"23,5";"21,7";"58,0";"66,0";"58,0";"14,8";"15,7";"14,3";"1011,1";"1011,9";"1010,9";"1,2";"353,0";"5,1";"2437,30";"0,0"
"26/09/2022";"1900";"21,2";"23,4";"21,2";"68,0";"68,0";"58,0";"15,1";"15,5";"14,3";"1010,5";"1011,1";"1010,3";"3,5";"84,0";"6,5";"1932,90";"0,0"
"26/09/2022";"2000";"20,7";"21,4";"20,2";"72,0";"73,0";"68,0";"15,5";"16,1";"15,0";"1010,1";"1010,6";"1010,1";"2,9";"84,0";"5,5";"1012,90";"0,0"
